,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46
TOX3,-0.39049375,0.9678501,-0.3490434,0.2158451,0.20892484,1.150809,1.0958489,1.7124254,0.45175266,-0.28930077,1.6268313,-0.4196437,-0.4976438,-1.2832757,-0.41618326,0.024848592,0.5045497,1.213822,-0.18755125,-1.1922774,-1.2226026,-0.36239827,-2.0570247,-1.0399004
TP53,1.0173565,2.700685,0.8693544,2.8352149,0.8055634,2.0231733,0.11440899,0.3270554,0.23304175,-0.3157334,-3.822458,-2.8561473,-3.5504925,-0.8892146,-2.1520655,-0.9890245,0.6353014,-0.83398354,-0.960438,-0.70573646,-0.6036566,-0.6260091,0.24019475,0.91488487
TP53BP1,-0.7225678,-0.9262708,-0.1180452,0.12141707,-0.5540985,-0.8360809,-1.1182361,-1.0087737,0.9219402,1.3167839,-0.92779773,0.17856662,0.037471686,-0.14971332,0.32791308,0.17210816,0.8729106,-0.58864534,-0.47208422,-0.5369433,-0.20103748,-0.044905394,-0.13751243,0.21273218
TP63,0.78388494,-0.9007151,-3.0039728,-1.877083,-1.3993076,-1.2989315,-1.6690457,-0.8631439,-0.7367996,-0.9886493,-0.4551041,-1.5751762,-0.50635326,-0.7355578,-0.60948217,-0.6089265,0.23017868,1.9984354,2.6190515,2.5463054,2.539135,2.6869872,4.3427153,4.520749
TP73,1.1611967,2.2883754,1.3306494,0.42076126,0.66421545,-0.36752582,-0.56354904,-1.080506,-1.3508247,-1.9427005,-2.0066156,-2.3230615,0.7104047,0.4666858,-1.2221636,0.012968447,-0.25211912,1.8162229,1.3823155,0.6254976,0.8319247,2.057868,1.5024865,0.7657616
TRERF1,0.5140097,-0.13977204,-0.22119352,0.6105662,1.2596077,1.9516214,1.2796695,0.14548402,0.69427615,-0.0027330257,-0.6925778,-0.27858895,-1.1532457,-1.3793565,-0.37395084,-0.34062025,-0.8082997,0.06922417,-0.7817822,-0.70131737,-0.18776888,-0.68545645,-0.24442062,-0.63899153
TRIB3,-2.3007019,0.9302657,0.29809648,-0.6303641,-1.1421331,-1.4706484,-1.6452209,-1.3720475,0.8974766,1.07212,-1.5567046,-0.048424043,0.016495215,0.52049464,0.65596354,0.44666556,1.1158583,0.3363578,0.77371264,1.2700462,0.89537436,1.0383934,-0.74207413,-1.3058745
TRIM14,5.02426,0.31910092,0.12783706,-0.16355413,-0.05681049,-0.16768557,-0.1648693,-0.20017403,-0.39011288,-0.40290388,-0.32365987,-0.4417555,-0.19223511,-0.34818122,-0.41533402,-0.45099717,-0.32345963,-0.39448655,-0.26307642,-0.2867348,-0.26799312,-0.18063602,-0.12371613,-0.115302816
TRIM15,5.02426,0.31910092,0.12783706,-0.16355413,-0.05681049,-0.16768557,-0.1648693,-0.20017403,-0.39011288,-0.40290388,-0.32365987,-0.4417555,-0.19223511,-0.34818122,-0.41533402,-0.45099717,-0.32345963,-0.39448655,-0.26307642,-0.2867348,-0.26799312,-0.18063602,-0.12371613,-0.115302816
TRIM21,5.02426,0.31910092,0.12783706,-0.16355413,-0.05681049,-0.16768557,-0.1648693,-0.20017403,-0.39011288,-0.40290388,-0.32365987,-0.4417555,-0.19223511,-0.34818122,-0.41533402,-0.45099717,-0.32345963,-0.39448655,-0.26307642,-0.2867348,-0.26799312,-0.18063602,-0.12371613,-0.115302816
TRIM22,2.6483924,0.086531155,0.9134424,1.474049,1.3629031,1.2207114,0.6115149,0.2981529,0.81191146,0.33046064,-0.27177185,-0.83849907,-0.54225296,-0.8524995,-0.6778487,-1.5881356,0.5543655,-1.3976835,-1.4343925,-1.5160656,-1.3148793,-1.9152163,-1.7581589,-1.046861
TRIM24,1.1598898,0.5103276,1.0730324,0.44505873,0.24388674,-0.17412917,0.1666841,-0.26501158,-1.2235578,-1.3184566,-0.0019206138,0.01657003,0.59278005,0.5791589,0.5793913,0.45762804,-0.05189309,-0.053345077,0.05188251,-0.26612467,0.24392097,0.48689047,-0.112536676,0.30976537
TRIM27,5.02426,0.31910092,0.12783706,-0.16355413,-0.05681049,-0.16768557,-0.1648693,-0.20017403,-0.39011288,-0.40290388,-0.32365987,-0.4417555,-0.19223511,-0.34818122,-0.41533402,-0.45099717,-0.32345963,-0.39448655,-0.26307642,-0.2867348,-0.26799312,-0.18063602,-0.12371613,-0.115302816
TRIM28,-0.26692843,-1.9949862,-1.673097,-0.93316466,-1.1901435,-0.10465477,-0.48737016,-1.1886858,-0.2563735,0.019226516,0.5001296,-0.10037394,-1.3486071,0.40158734,-0.46870244,0.74385595,0.13737553,0.51497364,1.5227711,2.0001493,1.886181,1.6040407,1.7334644,1.5759966
TRIM31,5.02426,0.31910092,0.12783706,-0.16355413,-0.05681049,-0.16768557,-0.1648693,-0.20017403,-0.39011288,-0.40290388,-0.32365987,-0.4417555,-0.19223511,-0.34818122,-0.41533402,-0.45099717,-0.32345963,-0.39448655,-0.26307642,-0.2867348,-0.26799312,-0.18063602,-0.12371613,-0.115302816
TRIM5,5.02426,0.31910092,0.12783706,-0.16355413,-0.05681049,-0.16768557,-0.1648693,-0.20017403,-0.39011288,-0.40290388,-0.32365987,-0.4417555,-0.19223511,-0.34818122,-0.41533402,-0.45099717,-0.32345963,-0.39448655,-0.26307642,-0.2867348,-0.26799312,-0.18063602,-0.12371613,-0.115302816
TRIM62,5.02426,0.31910092,0.12783706,-0.16355413,-0.05681049,-0.16768557,-0.1648693,-0.20017403,-0.39011288,-0.40290388,-0.32365987,-0.4417555,-0.19223511,-0.34818122,-0.41533402,-0.45099717,-0.32345963,-0.39448655,-0.26307642,-0.2867348,-0.26799312,-0.18063602,-0.12371613,-0.115302816
TRIM8,5.02426,0.31910092,0.12783706,-0.16355413,-0.05681049,-0.16768557,-0.1648693,-0.20017403,-0.39011288,-0.40290388,-0.32365987,-0.4417555,-0.19223511,-0.34818122,-0.41533402,-0.45099717,-0.32345963,-0.39448655,-0.26307642,-0.2867348,-0.26799312,-0.18063602,-0.12371613,-0.115302816
TRPS1,0.33387023,-0.47221246,-0.7303078,-1.1084089,-1.1586478,-0.25860387,0.24239248,0.41576284,-0.81837773,-0.48587918,1.2962965,-0.17849016,-0.10007529,-1.9372003,-0.6857877,0.25918412,-0.5387022,0.8912933,2.3990273,1.6798822,1.3296098,2.03332,0.85862505,0.87784135
TRRAP,0.44538525,0.20088099,-1.3808495,-1.2318726,-1.4856585,-1.0357715,-1.1909763,-0.20292558,-0.79437757,-0.5946732,0.07516419,1.3351057,-0.19003046,0.12263161,1.5444503,1.6699033,-0.29036537,0.88161874,0.5885895,0.6992285,0.7603293,0.8213981,1.2065575,1.1864858
TSC22D1,0.026757626,1.256303,0.71619105,1.1753087,-0.68925637,-0.19496697,-0.2652083,-0.56102085,-0.66629463,-0.7578501,-0.4639573,-0.017392138,-1.2767439,1.6897515,0.57587713,0.2756278,1.5604123,0.93863714,-1.4215809,-0.7527815,-0.92463493,-0.052442636,-0.04451224,0.036863443
TSG101,0.2576218,0.82279485,0.73313946,0.6559258,0.8617493,0.8540226,0.77551824,0.6496187,-1.0078437,-1.4151732,-0.4577681,-0.17209436,-0.4093167,-0.008116745,0.5075351,0.422235,-0.15259133,-0.01393341,-0.1943674,-0.0969796,0.014697348,0.02433486,0.025943488,0.14400631
TSHZ1,-1.1690267,-0.79472136,-1.050245,-0.7477554,-1.3182657,-0.22286923,-0.82504404,0.2065647,-0.09586074,-0.3103748,-0.91268617,0.7722736,0.19461842,1.0240498,-0.17391837,-1.3051434,0.46409792,-0.7742647,1.677766,1.5225412,1.5782723,1.9823837,2.3807228,0.6647814
TTF1,0.5397091,1.1032588,0.887034,-0.48210824,-0.9129612,-0.34858537,-0.6266767,-0.45506448,0.8960773,0.49967888,-1.9554468,-0.25370342,-2.0509338,-1.9295214,-0.5911563,0.25885925,0.22668676,-1.1030314,-0.1302257,0.031286925,0.44906995,0.72292614,0.63778836,0.20876631
TWIST1,-1.3502332,-1.4605898,-0.3226104,-1.249543,-1.267822,-0.8389613,-0.44416744,0.39871514,1.3827432,1.1280919,0.12887347,1.6341321,0.9249498,-0.20601462,0.93341386,-0.6308507,0.8354622,-1.1547973,-0.77288187,-0.19601332,-0.6584496,-0.14009605,-0.48621213,0.46093866
TWIST2,-0.5944078,-0.77089465,0.40551117,-0.09130177,-0.01608441,-0.25482357,0.4737268,1.1757734,0.26047346,-0.104423955,0.96679527,1.5567957,0.7045183,0.086187445,1.0110956,0.21780825,0.24163128,-0.83492476,-0.17907988,-1.755765,-0.99103045,-0.44025263,-1.0628213,-0.29100242
UBTF,-0.94169277,-2.7796896,-0.67764866,0.02945426,0.015733737,0.1646555,0.2013783,0.37703258,1.0575306,1.6048313,-0.597353,1.3539274,-2.0707536,-1.8397208,1.6881988,0.5323727,0.511933,-0.30671602,-0.4042354,0.09558757,0.19693486,-0.6158891,-0.58476365,-1.1611253
UNCX,6.376095,0.3648526,-0.6526941,-1.1235416,-0.59699816,0.18932521,0.6201912,0.08448612,-0.74418306,-0.55013657,0.26776144,0.6253346,-0.13320524,0.0020309682,-0.32424694,-0.91690373,-0.5903096,-1.001284,-0.4576611,-0.11091063,0.88675857,-0.042999197,-0.2215306,-0.5789023
USF1,0.6159915,-0.60759795,-0.5082301,2.2814505,0.9544912,1.8634043,0.47174186,0.34005103,-0.31508675,-0.38218966,-4.055976,-2.4511962,-3.3876605,-1.9497005,-0.6348024,-0.48794633,1.7893671,1.0007684,-0.13554305,0.004375793,0.32709673,0.23257336,1.0553838,1.4165356
USF2,-0.2023547,0.24572022,0.170205,0.40103766,-0.77134883,0.0990826,-0.94960165,-0.49100223,0.06741934,-0.07786521,-2.5079215,-0.5588231,-0.9312417,-1.5875278,0.67193943,-0.13627824,0.5771395,0.95392853,0.3251222,0.09905186,1.0741789,1.3512369,1.1691504,0.15678355
UTF1,0.3424079,-0.14234254,-0.724427,0.88621104,1.7556299,1.8496541,1.2927328,0.06477975,0.44696975,0.4056106,0.061197553,-0.8046494,-1.6434512,0.28615925,-0.73911715,-0.49370053,0.8091142,0.6779456,-0.47141853,-1.7290671,-1.4566495,-1.5875946,-1.3150156,-0.6498148
VDR,0.5105732,-1.6298546,-1.533798,1.1345279,-0.08756937,0.92757016,-1.1725944,-0.455802,0.31922817,-0.32876387,-2.5138724,-2.5570033,-2.3548107,-0.44702858,-1.0023966,-1.0940034,1.7663741,1.6575211,0.25139523,0.30413115,0.49539006,1.9017549,1.8203108,2.7879272
VENTX,0.45262626,0.36221248,-1.1555454,0.7503977,1.2851313,-0.6613272,-0.5357087,-1.3929365,0.015176363,-0.05609128,-1.9802403,-0.36164397,-0.7988812,0.32690102,-0.10362857,0.8799622,0.054168325,1.3533497,-0.41829062,-1.3956076,-0.022993593,0.272495,0.5687575,1.13774
VEZF1,0.84378374,-0.4240457,0.22641963,0.79635894,-0.18673365,0.18265331,-0.035000995,0.77563906,-0.13546465,0.34611365,0.6946498,1.4188099,-0.3485279,-0.7226146,0.4190572,1.0644145,-1.6956643,-1.0060745,-0.25931227,0.40069216,0.19474934,-0.96130323,-1.3106161,-0.8642997
VHL,-3.3736842,-0.31646267,-1.3114533,-0.006928324,0.057038467,0.50451857,-0.06316474,-0.41680324,-0.7727164,-0.63530356,-0.6398934,0.5176934,-0.3178806,0.7386049,1.0497978,2.3846345,0.7991793,1.264869,0.8055762,0.16314954,1.0845503,0.81873155,0.8589667,0.41050756
VSX1,3.3363209,1.017742,-0.572423,-1.4841094,-1.0868698,-0.77135676,-1.3119905,-1.7601488,0.6613331,0.53782,0.40196192,0.3883577,-1.4486969,0.08310082,-0.37603858,0.5833515,-0.73667175,-0.09224373,1.5577985,-0.66685104,0.18473782,-0.63256985,-0.33775198,0.21698202
VSX2,1.1353508,2.3564084,0.25229114,-0.46078515,0.9036054,0.71046525,0.5096104,-0.5921243,0.5467921,0.2971347,0.44147718,-0.7295532,-0.8243177,-0.0043862206,-0.9813773,-0.8810496,-0.892359,0.84851104,-0.77316725,-1.6037368,-1.1620431,-1.3057936,-1.337016,0.39777747
WNT3A,0.5869796,0.11736029,0.011155209,0.031241652,0.1768024,0.91524106,2.5407975,0.12995003,-2.2345974,-1.6531639,0.8399762,-0.16062413,0.013062442,0.6778397,0.5649692,0.16944674,-1.4103988,0.07323327,0.2848315,2.2675061,-0.009005856,0.3556895,1.6407955,1.070867
WT1,-0.43659952,-1.2308409,-0.39747953,0.7731819,-0.88006735,-0.27896297,-0.9206467,-0.4292348,0.26890573,-0.3223635,-0.7051346,-1.2442176,-0.5810457,-0.5684767,-0.966782,-1.2948183,2.7377424,1.2245321,2.0212088,0.66443866,1.6062065,0.39351887,1.0390623,0.23816626
WWTR1,0.50764835,0.7015695,-0.61784905,0.011626291,0.6122319,0.5874267,0.8579831,1.7381438,-1.5197555,-1.5130739,-0.13652135,-0.8279875,1.013652,0.0051377085,-0.2570548,0.81172365,1.3296021,2.4131985,1.4973135,1.6049945,0.14232501,1.3261359,0.09804126,-3.1432912
XBP1,6.486338,0.99951494,-2.9160948,-2.8571446,-0.33789343,0.6157912,1.566327,1.2423371,0.22553138,-0.4914346,1.1717999,-0.9001846,-2.239256,-1.4191599,-3.5480225,-3.5583112,-0.9882489,1.6875808,1.0718504,1.5295669,0.22846398,0.8051543,0.74194044,1.7870691
XPC,0.09609006,-0.7152457,-0.41687948,-0.020946423,0.14036563,-0.24988402,-0.52909017,-0.09088968,-0.20478983,0.0021273696,0.103165224,-0.43166247,-0.09965616,0.7642311,-0.33658963,0.083205424,-0.11117207,0.53540546,0.6015073,0.916748,0.43251178,0.44401312,-0.1996372,0.56351215
YAP1,-0.11205102,1.141144,-0.6333803,-0.46584842,0.8409558,0.6888722,0.8271932,2.650195,-1.8911318,-1.796849,1.6261183,-0.67186147,2.3057094,0.30299568,0.49353495,-0.46715176,0.3028914,1.1896709,0.91931725,0.28246492,0.119855344,0.7491806,0.88364655,-1.2168645
YBX1,-0.37866408,0.36556327,0.13964573,1.5992814,-0.19447564,-0.050287224,-1.4241983,-0.5196428,-0.7727288,-0.9363723,-2.1700072,-1.4825621,-0.9742183,-0.8482378,-0.98368746,-0.92669654,2.4260156,0.28104457,1.0506455,1.0170099,1.1136187,1.3526323,1.9781495,1.2590604
YBX3,-0.76880276,0.109467536,-0.8428672,-0.23585367,-0.4954828,0.23182523,-0.6530191,-0.30366093,1.2498072,0.3697376,-1.2270159,0.7942607,-0.7945681,-0.44958344,-0.3290657,0.4767801,0.204004,0.4711852,-0.996646,-0.0630582,-0.20991582,0.10409852,-0.21179442,0.43603146
YY1,0.488314,0.8988219,-0.22587064,1.3642788,1.8581069,2.6453264,3.204901,2.0079172,1.1686503,0.86047894,-0.50875086,0.0046629217,-0.7252319,-0.5995879,-1.17808,-0.7417067,0.8101002,-0.9752635,-1.9280821,-2.7693584,-2.609274,-3.293192,-3.154021,-2.735158
YY2,0.5275009,0.10717684,-1.1738626,1.4564825,1.4255669,-1.3796595,0.504072,-1.4543501,0.11257734,-0.08768698,-1.6284648,0.26616812,-0.7506203,1.3971992,0.3842551,2.6688216,-0.053281862,1.119114,-1.6007009,-2.3664942,-1.0897839,-1.1736403,-0.3018786,0.8810927
ZBED1,1.8107653,1.9708093,1.1652305,0.79715645,1.150915,1.4412096,0.52145183,0.21182041,0.10460675,-0.4089374,-0.8827167,0.07830419,-1.8017088,-0.7988946,0.5124768,1.7077212,-0.25361907,0.049089406,-1.4195791,-1.569797,-1.5579361,-1.7474337,-1.9323783,-1.8549169
ZBED6,-0.053396188,0.3122689,-0.5521431,-1.5022281,-0.33544582,-0.85181314,-0.8082633,-0.995461,-0.87778485,-0.5075256,-0.10232061,1.9896339,-0.5112442,-0.744313,2.263048,1.058988,-1.8056855,-0.47454777,1.1868783,0.833622,0.70537406,1.3530484,1.5342841,1.6851364
ZBTB10,0.44577152,2.7707734,1.244205,0.59260225,1.0411516,0.825435,0.36651966,-0.19959003,0.42122385,0.51295435,-1.0522294,-0.15350802,0.07694088,-0.35406435,-0.23983516,-1.1393192,-1.2205342,-1.5221769,-1.4894971,-1.1789141,-1.4263159,-1.38287,-1.1625571,-0.30510798
ZBTB12,-0.7220571,-0.074916005,0.66721517,-1.6105053,-1.2467383,-2.2383487,-0.69977117,0.07597276,-0.029312428,0.89166725,0.7002724,1.1649212,0.94330645,0.5347493,0.50659484,0.3166672,0.25069478,-0.16143198,-0.6360973,-1.6893021,-0.8645444,1.1410815,-0.4467801,1.5957183
ZBTB14,-0.36416218,2.1529295,1.2806288,-1.1685864,-0.03978793,-0.18151973,-0.82123584,-0.87500477,-1.5014517,-1.4964722,0.09900008,0.699317,1.8459511,0.74396795,0.47730213,1.4908334,-0.9546802,1.1590692,0.6010674,1.0389321,-0.049418107,1.1246982,0.41694584,0.08574688
ZBTB16,1.8495178,0.09184015,0.059901763,1.2397897,0.22054802,-0.39978406,-0.46549568,-1.2207243,1.2285314,1.3379556,-1.9292034,-0.38331488,-1.1176987,0.035338182,0.33821663,0.7812722,0.027782472,-1.2480388,-0.67623276,-1.8838512,-1.0251442,-1.2484995,-1.5694573,-0.78277194
ZBTB17,0.8609295,0.014548843,-1.0050938,1.0652328,0.93676966,0.69976264,-0.23076904,-0.43232802,0.4798354,0.7571169,-1.9832505,-1.1552279,-1.6062198,1.9878712,-0.33104,0.049956273,0.77136016,1.5495992,-1.3212878,-1.6497537,-0.08022404,-0.5524542,-1.4388773,-0.6421074
ZBTB18,-2.2842586,-0.20117201,1.0705925,-0.45113966,-0.5179702,-0.664609,-0.49687105,-0.72777456,0.3132674,0.04969571,1.0901363,2.084478,1.4071438,0.64477223,1.6307606,0.7058858,-0.42522633,-0.59369224,-0.902072,0.004675514,-0.3153847,0.08178115,-0.9895494,-0.1612233
ZBTB2,-1.8164176,-1.4320847,0.39368752,-1.3919516,-1.3608336,-0.052392796,-0.67972213,0.5252058,1.7002271,1.6754832,1.0966942,0.33883706,0.37778503,-0.6283833,0.35783982,-0.9565112,-0.2201194,-1.7525709,0.008523283,1.1590343,0.11641391,-0.33089167,-0.45318907,-0.31589273
ZBTB20,1.34462,0.3164101,0.82030267,-0.9973295,-0.3464003,0.05875182,-0.30777663,-1.0342556,-0.29382464,0.46148574,0.8433676,-1.4073842,0.5666978,-1.1976707,0.5729399,0.6650704,-0.94103825,-1.3350353,0.09546617,-0.73243326,1.2460446,1.0147662,0.3977896,-0.06095231
ZBTB22,-0.5458866,1.6204009,2.0785909,0.79604006,1.5356376,0.419839,0.75728023,0.93838656,-1.4969074,-1.4013805,0.3895005,-0.20836566,-0.12738635,-0.47219455,0.09309727,0.62986684,-0.830503,-1.0790197,0.29925573,0.22888944,-0.3391953,-0.3923792,-0.1351377,0.28346473
ZBTB32,-0.79134715,0.3122428,-1.0837723,-0.4836739,-1.2783784,-1.7126173,-2.005248,-1.7875706,0.4753959,0.7579678,-0.36977807,-0.2680257,1.0062029,1.9373727,-0.51580924,-0.7976334,0.81152487,1.6106621,-0.42625684,0.014698813,0.86303633,1.509923,0.7257097,0.8024959
ZBTB33,-1.2392759,-1.0405964,0.061648205,0.8782569,1.2971892,1.2722043,0.40609956,-0.025725642,2.0483468,1.901841,-1.0954996,0.21166286,-1.313774,-0.62702894,0.25946978,-0.38258877,0.24546011,-1.9271123,-1.6868382,-1.7828804,-1.922304,-1.5824565,-1.6755317,-0.7873098
ZBTB38,-1.8812551,-2.3180976,-1.2424684,0.6960796,0.6688896,0.34320828,-0.045479465,0.105777696,0.43542138,0.49898073,-0.6933501,-0.737249,-1.4422852,-0.73068815,0.41446888,1.1259605,1.45071,0.6001029,0.59044796,0.54701144,0.4700932,0.4889816,0.35317406,-0.3709726
ZBTB4,0.8221708,1.0043951,0.61156374,0.18435647,0.7727086,1.5271504,0.6249227,0.32588428,-0.54944044,-0.26408494,0.6159909,-0.103244126,-0.46003845,-0.38631347,-0.4815669,0.7801196,-0.7158229,-0.5605425,0.08751026,-0.6339671,-0.39952263,-0.56132185,-0.89709187,-0.96334976
ZBTB5,0.002812717,-0.5694634,0.47010726,-0.3958691,-0.63895607,-0.15081502,0.48019403,0.33268178,1.1000261,1.4269234,1.3887988,1.2854329,1.0132276,1.093783,0.7559736,0.25236216,-0.32513204,-1.979954,-1.7470421,-1.0637436,-1.6636769,-2.0011787,-2.3114896,-1.00875
ZBTB7A,1.046305,1.5946277,0.5646352,0.43737203,0.20250426,-0.17365097,0.103958644,-0.50188947,-0.08751638,-0.24037758,-1.2507192,-0.818177,-0.6421005,0.655323,-0.5074548,-0.7445229,0.10538964,-0.93405664,-1.5170727,0.17744945,-0.263435,-0.27296212,0.2113431,1.0094098
ZBTB7B,-0.69835275,-1.1519432,-0.7543223,-0.721946,-1.2297741,-1.1442119,-0.42076775,-1.4049343,-0.7803142,-0.8792073,-0.7523938,-0.12164139,-0.3289894,-0.06729615,0.63198096,1.4025156,0.7770421,1.9780566,1.2892097,3.1536553,2.2205188,1.2851344,2.2719438,0.6130176
ZBTB7C,0.8531522,-0.7850394,-0.1591291,-0.6096999,-0.6688512,0.09612856,0.50097626,0.81886625,-0.16731462,-0.041297235,1.2909915,0.21930237,0.32378358,0.5596237,0.03638407,-0.067742996,-0.17911881,-0.10043349,-0.2050043,0.70223093,0.19412835,0.2676769,-0.67923504,-0.50544345
ZBTB8A,0.002812717,-0.5694634,0.47010726,-0.3958691,-0.63895607,-0.15081502,0.48019403,0.33268178,1.1000261,1.4269234,1.3887988,1.2854329,1.0132276,1.093783,0.7559736,0.25236216,-0.32513204,-1.979954,-1.7470421,-1.0637436,-1.6636769,-2.0011787,-2.3114896,-1.00875
ZBTB8B,0.002812717,-0.5694634,0.47010726,-0.3958691,-0.63895607,-0.15081502,0.48019403,0.33268178,1.1000261,1.4269234,1.3887988,1.2854329,1.0132276,1.093783,0.7559736,0.25236216,-0.32513204,-1.979954,-1.7470421,-1.0637436,-1.6636769,-2.0011787,-2.3114896,-1.00875
ZEB1,0.80634046,0.48083064,0.20713559,0.03459952,-1.7855179,-1.5382844,-1.6928655,-1.3474236,0.2940467,0.16635098,-0.02000946,1.2496735,0.79896706,0.9872912,0.3106248,0.3224554,0.49429455,-0.3387332,-1.206299,-0.5684471,-0.4086565,-0.008519392,-0.21250632,1.0926019
ZEB2,0.43356016,0.31975064,0.53715396,0.67640424,-0.15111157,-1.0676265,-0.77305996,-0.48362654,0.5434611,0.45818436,0.3331557,1.0173293,0.39168954,0.03264652,-0.36667076,-0.5228095,0.80580777,-0.6257058,-0.89179593,-2.1828701,-1.5294232,-0.78616023,-0.8971142,0.8006308
ZFAT,-0.5585117,0.79621553,2.1593919,1.5295677,2.0857804,1.2984492,0.9728035,0.31636533,-1.6564162,-1.7128454,-1.3931191,-1.1929333,-1.0951188,0.24423301,0.67363745,0.5730011,-0.4089223,0.7052831,0.5713046,0.07981573,0.29563233,-0.10732027,-0.08036706,-0.08399353
ZFHX2,-0.30113667,0.8913616,-0.2216637,0.6135178,-1.429383,-0.72246855,-1.4604595,-1.6329557,0.7162243,0.9872665,-0.8786951,0.99120104,-1.2174969,-1.168245,0.004758662,0.035233323,1.1350183,0.6664692,-1.0771694,-0.71287024,-0.015489315,-0.68222654,-0.39736497,0.68062586
ZFHX3,1.7255617,1.055668,1.0645866,1.1719201,1.0943127,0.8235749,0.28688934,-0.5454001,-0.34539092,-0.5847444,-0.327243,-1.81972,-0.10797522,-1.2390575,-0.2823367,-1.4988955,0.21189839,0.12475349,-0.6500755,-1.3318,0.44369343,0.30824852,-0.3413742,0.08823105
ZFHX4,-0.7202789,-0.2968183,-0.3342539,0.58517814,-0.052114367,-0.13096271,-0.5617124,-0.09732055,1.0708852,1.260376,-0.78369117,-0.45647198,-0.8911737,0.008609032,-0.47568864,-0.43245605,1.3035448,-0.1792824,-0.5595445,-0.34028992,-0.78038186,-0.8853252,-0.6825666,-0.37774274
ZFP42,-0.22276919,-1.0491115,-2.8884594,-1.3021113,-1.8726727,-1.1602372,-1.1465054,-1.032629,-0.026633084,0.28256464,0.968146,0.19794953,0.12072129,0.44121134,-0.94820666,-0.33403948,1.4407496,1.3551044,1.8819299,1.7617092,1.6769568,1.1588356,1.8141389,1.2463988
ZFP57,4.329941,1.8505197,-1.0198525,-0.6154575,-0.42306048,0.027730538,-0.2970523,-0.7295559,-0.109336205,-0.21846348,-0.05493206,0.15590914,0.34583753,-0.6626921,-0.24876775,-0.5985614,-0.67886883,-0.35231975,0.096271805,-0.3591079,-0.3143538,-0.47477064,-0.4548732,0.0466821
ZFP64,1.0396394,-2.2103047,-1.3328524,-0.35660404,0.3123897,0.969206,0.6981271,0.56894064,-0.56057125,-0.8086172,1.250545,-1.7545581,0.38944808,0.1411744,-0.04064521,-0.5846417,-0.035459526,1.1459687,2.5743136,0.9958486,2.9361467,1.558089,0.71479297,-1.2280736
ZFPM1,-2.438281,-1.0569621,-1.0572733,-1.1451671,-0.02409816,1.393419,0.48914057,1.3191823,0.057657517,-0.14749607,1.0554553,0.24184862,0.906435,-1.110116,0.3435969,0.46633077,-0.3218544,0.09243071,0.7970176,1.034429,1.3770092,0.8881774,-0.0073203472,-0.17018746
ZFPM2,0.14812073,-0.3990257,0.6201767,1.0494142,1.3374257,0.35462475,0.70431656,0.17690715,-1.4880438,-1.3263192,-0.29599527,0.14987358,0.17195323,0.9976032,-0.09029363,0.4307212,0.28781542,-0.83281165,-0.22484614,1.0702442,-0.7922258,0.09698605,0.3279053,1.0214429
ZFX,0.15991984,-1.4881072,-0.8474341,-0.6124383,-1.2924438,-0.5604435,-0.5531121,-0.5458834,-0.0038744886,-0.42065674,0.35211146,-0.8094501,0.25614953,-0.65091765,-0.39573592,-0.20233022,-0.3479942,0.853573,1.9884574,2.2018323,3.156828,2.1542602,1.3571175,0.28763017
ZGLP1,-0.28012854,1.6152344,0.75754,1.2624925,1.0967993,1.0953373,0.43238387,-1.1971589,0.8696247,0.62708724,-2.0797758,-0.58468664,-0.54449546,0.23520567,-1.2159755,-0.9002588,0.03803218,0.4628185,-1.4123557,-1.0160584,-1.1711943,-1.0884933,-0.502577,-1.1550214
ZGPAT,0.26819196,1.0995269,0.88466555,0.5852475,0.8878534,0.07586216,0.17036793,-1.3845389,0.6429477,0.567023,-0.6898308,0.26426628,0.011824534,-0.054706734,-0.38300356,-0.3900024,0.012736569,-1.5428435,-1.0003755,-1.2491491,-0.83165824,-1.8760239,-0.059649013,-0.31640276
